id,predicted_price
56398,58843.13848635062
56399,49153.15792532505
56400,49404.97101399019
56401,76229.45381493791
56402,82780.7331828182
56403,57176.85918832659
56404,25460.449115847383
56405,82780.7331828182
56406,18289.737355066667
56407,25718.805572539834
56408,76229.45381493791
56409,82780.7331828182
56410,51646.355560593845
56411,29988.604412649598
56412,73094.23413982293
56413,16457.507038044176
56414,34926.94222209941
56415,89536.33437336101
56416,40664.517609806455
56417,38541.95036039172
56418,43434.050713547476
56419,46198.23158137637
56420,13849.214772231055
56421,66884.04675858252
56422,13849.214772231055
56423,39848.52561233421
56424,38541.95036039172
56425,45652.491846818244
56426,14085.595061509008
56427,16930.024943290755
56428,66463.56984215017
56429,14592.51365951915
56430,15924.691940197166
56431,43434.050713547476
56432,76229.45381493791
56433,25718.805572539834
56434,18586.75674639533
56435,38975.55807934441
56436,58843.13848635062
56437,48022.724216119874
56438,57176.85918832659
56439,54175.50055651796
56440,16457.507038044176
56441,15924.691940197166
56442,39848.52561233421
56443,15924.691940197166
56444,37231.75855245572
56445,29867.12342187703
56446,14592.51365951915
56447,47847.14951142698
56448,39471.25263521946
56449,27354.27553982677
56450,14085.595061509008
56451,13849.214772231055
56452,56958.37861113428
56453,15924.691940197166
56454,40581.59170661814
56455,37784.40615743646
56456,61153.26370145052
56457,82780.7331828182
56458,13849.214772231055
56459,51646.355560593845
56460,26446.408382857346
56461,40732.38356290841
56462,37609.03152957048
56463,25718.805572539834
56464,13849.214772231055
56465,25718.805572539834
56466,26446.408382857346
56467,48211.60437015015
56468,49153.15792532505
56469,35221.62986068316
56470,37421.000513485524
56471,34318.50115429034
56472,14592.51365951915
56473,51794.26013895491
56474,36133.84184625675
56475,14592.51365951915
56476,56354.983323673805
56477,13849.214772231055
56478,76703.59099580393
56479,26435.57122247793
56480,57176.85918832659
56481,45652.491846818244
56482,26173.371822528436
56483,49042.24307166069
56484,26435.57122247793
56485,45848.29558541462
56486,14592.51365951915
56487,34084.7245077327
56488,34318.50115429034
56489,13849.214772231055
56490,14354.440977208496
56491,82780.7331828182
56492,22721.359489138078
56493,43783.986709509234
56494,25718.805572539834
56495,37998.33926057689
56496,69331.51744051259
56497,34318.50115429034
56498,13849.214772231055
56499,48441.96547351635
56500,57176.85918832659
56501,14292.026122786889
56502,13849.214772231055
56503,39208.94707387449
56504,33796.4006491159
56505,38919.22333750647
56506,26435.57122247793
56507,13849.214772231055
56508,14592.51365951915
56509,17975.942067252367
56510,25718.805572539834
56511,34898.6667165955
56512,86728.51963199425
56513,48098.962600092105
56514,31295.035983667345
56515,48441.96547351635
56516,31295.035983667345
56517,13849.214772231055
56518,17975.942067252367
56519,51794.26013895491
56520,25718.805572539834
56521,25718.805572539834
56522,57176.85918832659
56523,58843.13848635062
56524,38919.22333750647
56525,13849.214772231055
56526,14592.51365951915
56527,46002.427842779995
56528,39412.4845276068
56529,31295.035983667345
56530,13849.214772231055
56531,77914.62847589108
56532,66884.04675858252
56533,14592.51365951915
56534,39848.52561233421
56535,21747.509028802047
56536,58021.26262169783
56537,40322.962977301606
56538,76829.88841641552
56539,27655.37859601888
56540,48610.49333916367
56541,24666.15645395642
56542,13849.214772231055
56543,51646.355560593845
56544,45848.29558541462
56545,13849.214772231055
56546,34318.50115429034
56547,50339.995975168655
56548,52158.714997678086
56549,14085.595061509008
56550,27354.27553982677
56551,38541.95036039172
56552,14592.51365951915
56553,90238.64287680037
56554,26446.408382857346
56555,37998.33926057689
56556,17975.942067252367
56557,28768.046856992663
56558,35221.62986068316
56559,37233.423010056955
56560,13849.214772231055
56561,13849.214772231055
56562,15924.691940197166
56563,57176.85918832659
56564,56354.983323673805
56565,11200.613308024329
56566,21175.532296447527
56567,57176.85918832659
56568,57176.85918832659
56569,14592.51365951915
56570,30258.176561345357
56571,17975.942067252367
56572,14592.51365951915
56573,17975.942067252367
56574,25718.805572539834
56575,56354.983323673805
56576,29988.604412649598
56577,17975.942067252367
56578,55981.83909017703
56579,31295.035983667345
56580,13849.214772231055
56581,34926.94222209941
56582,13849.214772231055
56583,18264.577121509956
56584,49584.90765782207
56585,47847.14951142698
56586,14085.595061509008
56587,14592.51365951915
56588,13849.214772231055
56589,14828.893948797102
56590,31295.035983667345
56591,48441.96547351635
56592,51794.26013895491
56593,58843.13848635062
56594,37998.33926057689
56595,15924.691940197166
56596,48441.96547351635
56597,26435.57122247793
56598,14592.51365951915
56599,30258.176561345357
56600,13849.214772231055
56601,14592.51365951915
56602,15426.987991961054
56603,17975.942067252367
56604,17975.942067252367
56605,17975.942067252367
56606,37621.06628346213
56607,33796.4006491159
56608,18264.577121509956
56609,25718.805572539834
56610,82780.7331828182
56611,14592.51365951915
56612,15924.691940197166
56613,33796.4006491159
56614,57176.85918832659
56615,26435.57122247793
56616,18264.577121509956
56617,39848.52561233421
56618,48610.49333916367
56619,58021.26262169783
56620,16457.507038044176
56621,36523.14957726315
56622,13849.214772231055
56623,25718.805572539834
56624,16457.507038044176
56625,56354.983323673805
56626,13849.214772231055
56627,52189.02014675525
56628,14085.595061509008
56629,13849.214772231055
56630,14592.51365951915
56631,15924.691940197166
56632,51794.26013895491
56633,27354.27553982677
56634,26435.57122247793
56635,27243.77201523508
56636,50140.480951075384
56637,13957.188370529706
56638,39802.21743666077
56639,47847.14951142698
56640,34937.36128810197
56641,57176.85918832659
56642,45652.491846818244
56643,48703.60100299492
56644,57176.85918832659
56645,85240.94228881244
56646,22721.359489138078
56647,51646.355560593845
56648,82780.7331828182
56649,14592.51365951915
56650,28573.891064360105
56651,34376.566211421065
56652,48389.81409758836
56653,37784.40615743646
56654,31295.035983667345
56655,16457.507038044176
56656,45848.29558541462
56657,26435.57122247793
56658,14085.595061509008
56659,82780.7331828182
56660,26900.974632845944
56661,76229.45381493791
56662,34318.50115429034
56663,80595.11862835013
56664,37231.75855245572
56665,26435.57122247793
56666,47847.14951142698
56667,18586.75674639533
56668,34318.50115429034
56669,128291.13655344848
56670,82780.7331828182
56671,14592.51365951915
56672,28925.988007508033
56673,14592.51365951915
56674,46198.23158137637
56675,13849.214772231055
56676,28275.191267952872
56677,26435.57122247793
56678,61975.13956610332
56679,34752.21731703003
56680,13849.214772231055
56681,34376.566211421065
56682,76229.45381493791
56683,82780.7331828182
56684,13849.214772231055
56685,37231.75855245572
56686,30258.176561345357
56687,29988.604412649598
56688,76229.45381493791
56689,29168.203049707037
56690,51646.355560593845
56691,17975.942067252367
56692,27354.27553982677
56693,51794.26013895491
56694,50934.811937258026
56695,30258.176561345357
56696,36133.84184625675
56697,18264.577121509956
56698,47847.14951142698
56699,39700.17724082591
56700,13849.214772231055
56701,56354.983323673805
56702,15924.691940197166
56703,16457.507038044176
56704,14592.51365951915
56705,58478.53176941161
56706,34318.50115429034
56707,55191.59594852355
56708,76229.45381493791
56709,56354.983323673805
56710,14085.595061509008
56711,15426.987991961054
56712,38919.22333750647
56713,58021.26262169783
56714,15924.691940197166
56715,13849.214772231055
56716,14592.51365951915
56717,13849.214772231055
56718,37621.06628346213
56719,26435.57122247793
56720,26173.371822528436
56721,48211.60437015015
56722,18264.577121509956
56723,17975.942067252367
56724,25152.260921998146
56725,51646.355560593845
56726,14085.595061509008
56727,36050.269978048025
56728,38919.22333750647
56729,82780.7331828182
56730,30258.176561345357
56731,82898.69247002024
56732,26435.57122247793
56733,16457.507038044176
56734,48974.94819788684
56735,29661.100896651187
56736,30258.176561345357
56737,45848.29558541462
56738,76229.45381493791
56739,13849.214772231055
56740,56354.983323673805
56741,76001.96520004836
56742,26173.371822528436
56743,17975.942067252367
56744,82780.7331828182
56745,66335.04162667228
56746,37998.33926057689
56747,16457.507038044176
56748,37998.33926057689
56749,91098.43236793716
56750,13824.683052470858
56751,27354.27553982677
56752,13849.214772231055
56753,124445.23457615476
56754,58021.26262169783
56755,14828.893948797102
56756,40732.38356290841
56757,48610.49333916367
56758,18586.75674639533
56759,76229.45381493791
56760,30258.176561345357
56761,66819.46297612606
56762,37784.40615743646
56763,71060.7416267525
56764,13849.214772231055
56765,13849.214772231055
56766,13849.214772231055
56767,58087.37225800606
56768,58843.13848635062
56769,36409.104864760986
56770,14828.893948797102
56771,30258.176561345357
56772,38975.55807934441
56773,82780.7331828182
56774,14592.51365951915
56775,26516.169204917573
56776,14592.51365951915
56777,25718.805572539834
56778,27847.21847378582
56779,33796.4006491159
56780,26435.57122247793
56781,37231.75855245572
56782,13849.214772231055
56783,36242.10985581497
56784,34318.50115429034
56785,39455.36573126888
56786,33808.0165760501
56787,14592.51365951915
56788,34898.6667165955
56789,52189.02014675525
56790,13849.214772231055
56791,18264.577121509956
56792,17975.942067252367
56793,38919.22333750647
56794,57176.85918832659
56795,17975.942067252367
56796,71060.7416267525
56797,26446.408382857346
56798,26435.57122247793
56799,30258.176561345357
56800,52515.4158503617
56801,27655.37859601888
56802,14085.595061509008
56803,14592.51365951915
56804,47152.73562220806
56805,82780.7331828182
56806,82780.7331828182
56807,39898.59822729989
56808,82780.7331828182
56809,13849.214772231055
56810,57176.85918832659
56811,14592.51365951915
56812,16457.507038044176
56813,13849.214772231055
56814,14592.51365951915
56815,57176.85918832659
56816,76703.59099580393
56817,18264.577121509956
56818,82780.7331828182
56819,47847.14951142698
56820,30258.176561345357
56821,50338.58758486833
56822,38975.55807934441
56823,13849.214772231055
56824,30258.176561345357
56825,14085.595061509008
56826,17975.942067252367
56827,66335.04162667228
56828,25718.805572539834
56829,57176.85918832659
56830,79418.95283314455
56831,13849.214772231055
56832,31295.035983667345
56833,33796.4006491159
56834,15924.691940197166
56835,13849.214772231055
56836,58843.13848635062
56837,17975.942067252367
56838,37621.06628346213
56839,13849.214772231055
56840,82780.7331828182
56841,58843.13848635062
56842,13849.214772231055
56843,68851.66513312173
56844,26435.57122247793
56845,13849.214772231055
56846,51794.26013895491
56847,56752.19913238669
56848,34318.50115429034
56849,26173.371822528436
56850,77914.62847589108
56851,58021.26262169783
56852,74875.3519595185
56853,13849.214772231055
56854,34318.50115429034
56855,49153.15792532505
56856,13849.214772231055
56857,28610.722024359347
56858,15426.987991961054
56859,36133.84184625675
56860,47847.14951142698
56861,26446.408382857346
56862,100468.58924737664
56863,25718.805572539834
56864,35221.62986068316
56865,58843.13848635062
56866,13849.214772231055
56867,26446.408382857346
56868,13849.214772231055
56869,13849.214772231055
56870,14828.893948797102
56871,14592.51365951915
56872,45848.29558541462
56873,37013.13259762399
56874,56958.37861113428
56875,48703.60100299492
56876,39848.52561233421
56877,46057.401180823224
56878,50882.66056133004
56879,58021.26262169783
56880,37231.75855245572
56881,47847.14951142698
56882,77374.91017592244
56883,30258.176561345357
56884,51646.355560593845
56885,80595.11862835013
56886,48610.49333916367
56887,76229.45381493791
56888,68211.16065427833
56889,76229.45381493791
56890,76703.59099580393
56891,30258.176561345357
56892,29988.604412649598
56893,66335.04162667228
56894,45707.46518486147
56895,28768.046856992663
56896,13849.214772231055
56897,34376.566211421065
56898,76229.45381493791
56899,30235.80312683122
56900,76542.2626318629
56901,13849.214772231055
56902,13849.214772231055
56903,35221.62986068316
56904,14592.51365951915
56905,82780.7331828182
56906,30960.623611366707
56907,36133.84184625675
56908,15663.368281239005
56909,18264.577121509956
56910,40204.318729503386
56911,26435.57122247793
56912,28610.722024359347
56913,48211.60437015015
56914,45848.29558541462
56915,13849.214772231055
56916,14592.51365951915
56917,13849.214772231055
56918,39719.653837267215
56919,81440.17515342165
56920,93913.83800987701
56921,66335.04162667228
56922,39471.25263521946
56923,67358.18393944854
56924,55981.83909017703
56925,38975.55807934441
56926,26446.408382857346
56927,75692.646230075
56928,13849.214772231055
56929,38541.95036039172
56930,26446.408382857346
56931,58843.13848635062
56932,55841.70466765807
56933,15924.691940197166
56934,82780.7331828182
56935,57176.85918832659
56936,28610.722024359347
56937,34533.10162509063
56938,28610.722024359347
56939,31295.035983667345
56940,39471.25263521946
56941,29988.604412649598
56942,13849.214772231055
56943,13849.214772231055
56944,26435.57122247793
56945,52923.99008710726
56946,36133.84184625675
56947,46198.23158137637
56948,31013.220897659074
56949,82780.7331828182
56950,26435.57122247793
56951,85240.94228881244
56952,15924.691940197166
56953,45848.29558541462
56954,76485.8226158715
56955,25718.805572539834
56956,47847.14951142698
56957,14592.51365951915
56958,74331.91677185988
56959,57176.85918832659
56960,48441.96547351635
56961,30258.176561345357
56962,37784.40615743646
56963,76229.45381493791
56964,13849.214772231055
56965,58021.26262169783
56966,82780.7331828182
56967,16457.507038044176
56968,13849.214772231055
56969,30258.176561345357
56970,37784.40615743646
56971,51646.355560593845
56972,29830.292461877787
56973,48098.962600092105
56974,80595.11862835013
56975,38157.998678794705
56976,17975.942067252367
56977,18264.577121509956
56978,25718.805572539834
56979,30258.176561345357
56980,45848.29558541462
56981,57176.85918832659
56982,13849.214772231055
56983,34521.39373948075
56984,47847.14951142698
56985,76703.59099580393
56986,13849.214772231055
56987,33796.4006491159
56988,15426.987991961054
56989,14085.595061509008
56990,13849.214772231055
56991,17975.942067252367
56992,13849.214772231055
56993,59733.48357177786
56994,37784.40615743646
56995,29867.12342187703
56996,13849.214772231055
56997,39848.52561233421
56998,13849.214772231055
56999,28610.722024359347
57000,18586.75674639533
57001,58021.26262169783
57002,30960.623611366707
57003,72351.5780992798
57004,13849.214772231055
57005,37231.75855245572
57006,17975.942067252367
57007,17975.942067252367
57008,56354.983323673805
57009,82780.7331828182
57010,28089.039902009823
57011,47847.14951142698
57012,17975.942067252367
57013,26435.57122247793
57014,13849.214772231055
57015,29988.604412649598
57016,37231.75855245572
57017,16930.024943290755
57018,58021.26262169783
57019,27429.77322004612
57020,13849.214772231055
57021,26435.57122247793
57022,26435.57122247793
57023,25718.805572539834
57024,13849.214772231055
57025,30120.64610821038
57026,48610.49333916367
57027,14592.51365951915
57028,16457.507038044176
57029,18702.190239481315
57030,34376.566211421065
57031,13849.214772231055
57032,39208.94707387449
57033,77304.02559728154
57034,13849.214772231055
57035,13849.214772231055
57036,14085.595061509008
57037,29103.6198713035
57038,13849.214772231055
57039,17975.942067252367
57040,39471.25263521946
57041,30258.176561345357
57042,58067.20427375383
57043,15924.691940197166
57044,48441.96547351635
57045,13849.214772231055
57046,62357.64227106386
57047,35221.62986068316
57048,37784.40615743646
57049,76229.45381493791
57050,58843.13848635062
57051,15924.691940197166
57052,28887.706797743278
57053,33327.6114700567
57054,26152.466878530784
57055,56354.983323673805
57056,45848.29558541462
57057,46860.378862813806
57058,58021.26262169783
57059,48441.96547351635
57060,76703.59099580393
57061,25718.805572539834
57062,56354.983323673805
57063,37784.40615743646
57064,43783.986709509234
57065,13849.214772231055
57066,41801.87050943869
57067,15924.691940197166
57068,60257.56424977932
57069,22175.845760557855
57070,14592.51365951915
57071,13849.214772231055
57072,58087.37225800606
57073,70749.56070143377
57074,18586.75674639533
57075,61507.283081019865
57076,76229.45381493791
57077,76229.45381493791
57078,20942.55406698462
57079,76229.45381493791
57080,13849.214772231055
57081,37231.75855245572
57082,27496.003778045615
57083,33796.4006491159
57084,15924.691940197166
57085,34533.10162509063
57086,13849.214772231055
57087,55643.377337849335
57088,38919.22333750647
57089,58496.55841689432
57090,13849.214772231055
57091,90596.80391009252
57092,16930.024943290755
57093,39471.25263521946
57094,34376.566211421065
57095,39471.25263521946
57096,57176.85918832659
57097,13849.214772231055
57098,66884.04675858252
57099,13849.214772231055
57100,28610.722024359347
57101,39719.653837267215
57102,39848.52561233421
57103,65989.43266128415
57104,25718.805572539834
57105,16457.507038044176
57106,13849.214772231055
57107,11765.595530246552
57108,56958.37861113428
57109,18586.75674639533
57110,38541.95036039172
57111,13849.214772231055
57112,58496.55841689432
57113,37621.06628346213
57114,51646.355560593845
57115,26435.57122247793
57116,39848.52561233421
57117,13849.214772231055
57118,13849.214772231055
57119,77778.23310000304
57120,40978.80222030281
57121,48610.49333916367
57122,29988.604412649598
57123,30258.176561345357
57124,46002.427842779995
57125,13849.214772231055
57126,13849.214772231055
57127,30258.176561345357
57128,66884.04675858252
57129,81069.25580921615
57130,29168.203049707037
57131,29988.604412649598
57132,14592.51365951915
57133,50637.11829864664
57134,46198.23158137637
57135,45848.29558541462
57136,58843.13848635062
57137,58067.20427375383
57138,20255.423430945222
57139,37998.33926057689
57140,26900.974632845944
57141,36050.269978048025
57142,31295.035983667345
57143,52010.810419317015
57144,14590.821266486451
57145,35221.62986068316
57146,14085.595061509008
57147,30258.176561345357
57148,35221.62986068316
57149,14592.51365951915
57150,13849.214772231055
57151,82780.7331828182
57152,58843.13848635062
57153,27847.21847378582
57154,25718.805572539834
57155,49042.24307166069
57156,18586.75674639533
57157,25718.805572539834
57158,29988.604412649598
57159,82780.7331828182
57160,13849.214772231055
57161,18657.810529971932
57162,18586.75674639533
57163,28753.365665776324
57164,57176.85918832659
57165,34318.50115429034
57166,38541.95036039172
57167,38541.95036039172
57168,82780.7331828182
57169,18264.577121509956
57170,25718.805572539834
57171,38541.95036039172
57172,17975.942067252367
57173,39848.52561233421
57174,46198.23158137637
57175,13957.188370529706
57176,16930.024943290755
57177,56354.983323673805
57178,18586.75674639533
57179,76229.45381493791
57180,26435.57122247793
57181,56958.37861113428
57182,28753.365665776324
57183,15924.691940197166
57184,13957.188370529706
57185,58843.13848635062
57186,56354.983323673805
57187,14085.595061509008
57188,30258.176561345357
57189,28610.67693734445
57190,39046.845679752005
57191,46719.54846226065
57192,40735.14380074469
57193,17975.942067252367
57194,57176.85918832659
57195,26435.57122247793
57196,17975.942067252367
57197,82780.7331828182
57198,38919.22333750647
57199,17975.942067252367
57200,13849.214772231055
57201,48389.81409758836
57202,34318.50115429034
57203,37386.97510418351
57204,66335.04162667228
57205,76229.45381493791
57206,17975.942067252367
57207,58021.26262169783
57208,13849.214772231055
57209,82780.7331828182
57210,13849.214772231055
57211,15924.691940197166
57212,38975.55807934441
57213,35221.62986068316
57214,58067.20427375383
57215,51691.44665002175
57216,41511.588126229064
57217,33392.69486630286
57218,31295.035983667345
57219,26516.169204917573
57220,14592.51365951915
57221,13849.214772231055
57222,25718.805572539834
57223,28212.85962136657
57224,36133.84184625675
57225,59886.15937485081
57226,71621.81982023666
57227,26446.408382857346
57228,58843.13848635062
57229,13849.214772231055
57230,26435.57122247793
57231,43434.050713547476
57232,76229.45381493791
57233,18264.577121509956
57234,42205.074261417954
57235,82780.7331828182
57236,25718.805572539834
57237,13849.214772231055
57238,82780.7331828182
57239,31295.035983667345
57240,46719.54846226065
57241,14085.595061509008
57242,13849.214772231055
57243,39848.52561233421
57244,22596.208188326946
57245,13849.214772231055
57246,39719.653837267215
57247,58843.13848635062
57248,13849.214772231055
57249,58021.26262169783
57250,13849.214772231055
57251,29988.604412649598
57252,68735.3516638222
57253,48441.96547351635
57254,13849.214772231055
57255,14592.51365951915
57256,28752.405175563297
57257,58843.13848635062
57258,52515.4158503617
57259,37421.000513485524
57260,51794.26013895491
57261,66335.04162667228
57262,13849.214772231055
57263,87399.08343324611
57264,13849.214772231055
57265,25718.805572539834
57266,13849.214772231055
57267,72912.0465319922
57268,29610.982281912573
57269,26435.57122247793
57270,28768.046856992663
57271,58021.26262169783
57272,82780.7331828182
57273,40148.1429370174
57274,27655.37859601888
57275,13849.214772231055
57276,67358.18393944854
57277,13849.214772231055
57278,13849.214772231055
57279,18264.577121509956
57280,57176.85918832659
57281,39450.7685020985
57282,28404.69949913351
57283,25152.260921998146
57284,13849.214772231055
57285,15426.987991961054
57286,52799.67715476824
57287,34318.50115429034
57288,15924.691940197166
57289,14828.893948797102
57290,46198.23158137637
57291,13849.214772231055
57292,17975.942067252367
57293,13849.214772231055
57294,14592.51365951915
57295,36523.14957726315
57296,28016.41003901242
57297,60208.77936697436
57298,27655.37859601888
57299,31906.394736988088
57300,70841.37324897412
57301,15426.987991961054
57302,22896.270900850148
57303,59024.23681376362
57304,14592.51365951915
57305,48610.49333916367
57306,76229.45381493791
57307,58843.13848635062
57308,14085.595061509008
57309,39950.619184895666
57310,27847.21847378582
57311,39471.25263521946
57312,25718.805572539834
57313,57176.85918832659
57314,34318.50115429034
57315,56958.37861113428
57316,47847.14951142698
57317,37998.33926057689
57318,14592.51365951915
57319,25718.805572539834
57320,18264.577121509956
57321,78975.16273477873
57322,38919.22333750647
57323,29168.203049707037
57324,14085.595061509008
57325,38541.95036039172
57326,61975.13956610332
57327,14592.51365951915
57328,39848.52561233421
57329,57176.85918832659
57330,58021.26262169783
57331,28016.41003901242
57332,25718.805572539834
57333,59318.43428154711
57334,28610.722024359347
57335,56354.983323673805
57336,13849.214772231055
57337,17975.942067252367
57338,90683.08972738213
57339,15426.987991961054
57340,14828.893948797102
57341,28053.484803393305
57342,26435.57122247793
57343,34318.50115429034
57344,14592.51365951915
57345,15924.691940197166
57346,66884.04675858252
57347,15426.987991961054
57348,76229.45381493791
57349,61975.13956610332
57350,26435.57122247793
57351,13849.214772231055
57352,47847.14951142698
57353,25718.805572539834
57354,82750.10887611286
57355,13849.214772231055
57356,56354.983323673805
57357,81069.25580921615
57358,76621.96535578751
57359,14085.595061509008
57360,57176.85918832659
57361,14592.51365951915
57362,27429.77322004612
57363,26173.371822528436
57364,38919.22333750647
57365,26173.371822528436
57366,58021.26262169783
57367,61975.13956610332
57368,25718.805572539834
57369,15426.987991961054
57370,25718.805572539834
57371,38975.55807934441
57372,58843.13848635062
57373,34898.6667165955
57374,56354.983323673805
57375,58843.13848635062
57376,58843.13848635062
57377,13849.214772231055
57378,50339.995975168655
57379,58843.13848635062
57380,51646.355560593845
57381,26435.57122247793
57382,80595.11862835013
57383,31295.035983667345
57384,30258.176561345357
57385,39848.52561233421
57386,26435.57122247793
57387,76703.59099580393
57388,14193.56865980766
57389,66335.04162667228
57390,32460.786069020432
57391,13849.214772231055
57392,72618.93834462644
57393,13849.214772231055
57394,38541.95036039172
57395,56354.983323673805
57396,45848.29558541462
57397,61975.13956610332
57398,51794.26013895491
57399,16457.507038044176
57400,76229.45381493791
57401,56958.37861113428
57402,58021.26262169783
57403,26435.57122247793
57404,13849.214772231055
57405,13849.214772231055
57406,26173.371822528436
57407,27847.21847378582
57408,13849.214772231055
57409,13849.214772231055
57410,57176.85918832659
57411,49626.00965302119
57412,28818.284064433854
57413,15924.691940197166
57414,76229.45381493791
57415,26044.23276831709
57416,14085.595061509008
57417,14592.51365951915
57418,16457.507038044176
57419,66884.04675858252
57420,58843.13848635062
57421,26435.57122247793
57422,16457.507038044176
57423,47847.14951142698
57424,52189.02014675525
57425,23058.16820584218
57426,81931.50534995913
57427,13849.214772231055
57428,14592.51365951915
57429,66359.06004578454
57430,29168.203049707037
57431,82780.7331828182
57432,36523.14957726315
57433,25718.805572539834
57434,57176.85918832659
57435,16457.507038044176
57436,58843.13848635062
57437,14085.595061509008
57438,29138.456179507935
57439,58843.13848635062
57440,65989.43266128415
57441,82780.7331828182
57442,66884.04675858252
57443,13849.214772231055
57444,56354.983323673805
57445,26435.57122247793
57446,27354.27553982677
57447,56354.983323673805
57448,17975.942067252367
57449,25718.805572539834
57450,14085.595061509008
57451,26435.57122247793
57452,76229.45381493791
57453,22841.419072152345
57454,76752.65413324606
57455,25671.505457335086
57456,28148.24647845255
57457,13849.214772231055
57458,21747.509028802047
57459,30258.176561345357
57460,13849.214772231055
57461,34898.6667165955
57462,30599.96316597035
57463,13849.214772231055
57464,33796.4006491159
57465,37784.40615743646
57466,39471.25263521946
57467,68071.02623175937
57468,14592.51365951915
57469,76229.45381493791
57470,80595.11862835013
57471,47847.14951142698
57472,28354.58088439489
57473,13849.214772231055
57474,17975.942067252367
57475,34318.50115429034
57476,13849.214772231055
57477,18586.75674639533
57478,82780.7331828182
57479,39471.25263521946
57480,76703.59099580393
57481,31295.035983667345
57482,48441.96547351635
57483,18586.75674639533
57484,48806.42033223952
57485,18264.577121509956
57486,25718.805572539834
57487,17975.942067252367
57488,13849.214772231055
57489,28354.58088439489
57490,39471.25263521946
57491,33796.4006491159
57492,30258.176561345357
57493,39719.653837267215
57494,25718.805572539834
57495,15426.987991961054
57496,13849.214772231055
57497,17975.942067252367
57498,57176.85918832659
57499,39471.25263521946
57500,69286.72923783434
57501,30258.176561345357
57502,81911.2359518005
57503,28610.722024359347
57504,13849.214772231055
57505,13849.214772231055
57506,58843.13848635062
57507,39985.88580365898
57508,38541.95036039172
57509,38541.95036039172
57510,30258.176561345357
57511,71825.07122246195
57512,16930.024943290755
57513,26173.371822528436
57514,13849.214772231055
57515,13849.214772231055
57516,13849.214772231055
57517,15924.691940197166
57518,30258.176561345357
57519,28222.841001054687
57520,13849.214772231055
57521,17975.942067252367
57522,13849.214772231055
57523,15924.691940197166
57524,37609.03152957048
57525,45707.46518486147
57526,39208.94707387449
57527,56752.19913238669
57528,48389.81409758836
57529,18586.75674639533
57530,36409.104864760986
57531,59318.43428154711
57532,13849.214772231055
57533,57176.85918832659
57534,47847.14951142698
57535,31295.035983667345
57536,25718.805572539834
57537,61975.13956610332
57538,30258.176561345357
57539,155440.7480055146
57540,13849.214772231055
57541,13849.214772231055
57542,28911.779993536562
57543,58021.26262169783
57544,70995.59624355598
57545,13849.214772231055
57546,13849.214772231055
57547,37621.06628346213
57548,13849.214772231055
57549,57176.85918832659
57550,21747.509028802047
57551,13849.214772231055
57552,13849.214772231055
57553,90919.21665406607
57554,47847.14951142698
57555,218894.85823066533
57556,66884.04675858252
57557,47847.14951142698
57558,81069.25580921615
57559,34376.566211421065
57560,34898.6667165955
57561,14085.595061509008
57562,13849.214772231055
57563,52158.714997678086
57564,46198.23158137637
57565,21694.82999823766
57566,13849.214772231055
57567,58021.26262169783
57568,14592.51365951915
57569,27847.21847378582
57570,28053.484803393305
57571,51646.355560593845
57572,13849.214772231055
57573,39848.52561233421
57574,26435.57122247793
57575,14828.893948797102
57576,13849.214772231055
57577,38919.22333750647
57578,82780.7331828182
57579,31272.57693216343
57580,13849.214772231055
57581,27847.21847378582
57582,13849.214772231055
57583,18264.577121509956
57584,13849.214772231055
57585,27496.003778045615
57586,18264.577121509956
57587,58021.26262169783
57588,26435.57122247793
57589,26173.371822528436
57590,28195.884640428634
57591,56354.983323673805
57592,17975.942067252367
57593,66335.04162667228
57594,17975.942067252367
57595,86899.01680605134
57596,31295.035983667345
57597,30258.176561345357
57598,51646.355560593845
57599,71534.87880761853
57600,14085.595061509008
57601,13849.214772231055
57602,56354.983323673805
57603,47847.14951142698
57604,55981.83909017703
57605,13849.214772231055
57606,60685.40721636708
57607,37998.33926057689
57608,58021.26262169783
57609,58087.37225800606
57610,13849.214772231055
57611,15924.691940197166
57612,66884.04675858252
57613,26900.974632845944
57614,58087.37225800606
57615,58021.26262169783
57616,84182.9516236537
57617,21755.759458219884
57618,13849.214772231055
57619,30258.176561345357
57620,60708.035239503595
57621,16930.024943290755
57622,34318.50115429034
57623,13849.214772231055
57624,36524.048018878624
57625,30258.176561345357
57626,82780.7331828182
57627,13849.214772231055
57628,58087.37225800606
57629,56354.983323673805
57630,14085.595061509008
57631,58843.13848635062
57632,13849.214772231055
57633,48862.3064278288
57634,13849.214772231055
57635,58021.26262169783
57636,38975.55807934441
57637,13849.214772231055
57638,15924.691940197166
57639,46057.401180823224
57640,18586.75674639533
57641,27911.75656517446
57642,76229.45381493791
57643,33796.4006491159
57644,60208.77936697436
57645,13849.214772231055
57646,37621.06628346213
57647,29138.456179507935
57648,82780.7331828182
57649,28610.722024359347
57650,13849.214772231055
57651,25718.805572539834
57652,28610.722024359347
57653,30258.176561345357
57654,82780.7331828182
57655,58021.26262169783
57656,29988.604412649598
57657,37231.75855245572
57658,62357.64227106386
57659,82780.7331828182
57660,29988.604412649598
57661,14592.51365951915
57662,36242.10985581497
57663,34388.94800280391
57664,30258.176561345357
57665,76229.45381493791
57666,33796.4006491159
57667,13957.188370529706
57668,25718.805572539834
57669,82780.7331828182
